Date,Open,High,Low,Close,Volume
2022-01-04 00:00:00-05:00,21.33678715444379,21.844619459201763,21.33678715444379,21.533620834350586,9899208
2022-01-05 00:00:00-05:00,21.65171920232467,22.10443692146642,21.62022606242942,21.793439865112305,14567220
2022-01-06 00:00:00-05:00,22.151679955462836,22.970509381910606,22.1477440790148,22.91145896911621,9223306
2022-01-07 00:00:00-05:00,22.769734532526357,23.557070684597047,22.769734532526357,23.525577545166016,8486960
2022-01-10 00:00:00-05:00,23.364173832008202,23.59250062021079,22.994124853529613,23.48227310180664,9885730
2022-01-11 00:00:00-05:00,23.61611925485508,23.94679872647645,23.42322149092199,23.899559020996094,9562073
2022-01-12 00:00:00-05:00,23.982227332240054,24.356212136854246,23.974354048630218,24.293224334716797,10315776
2022-01-13 00:00:00-05:00,24.194810320575446,24.804995237298343,24.18693703605523,24.765628814697266,12608942
2022-01-14 00:00:00-05:00,24.753822402173004,25.789166331167632,24.753822402173004,25.659257888793945,11651448
2022-01-17 00:00:00-05:00,25.58839394078754,26.198577324109937,25.549027518195597,26.037174224853516,3489165
2022-01-18 00:00:00-05:00,26.214326578924656,26.678851892021676,25.69468367522271,26.0135555267334,16142214
2022-01-19 00:00:00-05:00,26.198577670276332,26.23007387528388,25.773417234147804,26.08441734313965,8416716
2022-01-20 00:00:00-05:00,25.78916499610324,26.4269087463086,25.7655466744026,26.001745223999023,7064095
2022-01-21 00:00:00-05:00,25.293148762741215,25.69468942369845,24.88767069207163,25.171112060546875,11777643
2022-01-24 00:00:00-05:00,24.257800389940662,25.04513504834881,23.860195651480197,24.525493621826172,23419085
2022-01-25 00:00:00-05:00,24.210561510391255,25.332513130525857,24.037347695598047,25.190793991088867,8032820
2022-01-26 00:00:00-05:00,25.63170113801622,25.828534810081454,24.974276427996866,25.253780364990234,10211429
2022-01-27 00:00:00-05:00,25.69074821472168,25.958441422042775,25.253777090090544,25.69074821472168,9806092
2022-01-28 00:00:00-05:00,25.785233963163158,26.060800506321677,25.367945205538014,25.576589584350586,8087954
2022-01-31 00:00:00-05:00,25.39156160268805,25.667129641546154,25.175043967389467,25.454547882080078,8839001
2022-02-01 00:00:00-05:00,25.159298467736914,26.218263767984805,25.119932041442375,26.198579788208008,11103171
2022-02-02 00:00:00-05:00,26.178904089133166,26.426914924074904,25.95057723788878,26.340307235717773,5563633
2022-02-03 00:00:00-05:00,26.001742505258157,26.54894112101466,25.90332568658727,26.348173141479492,7800848
2022-02-04 00:00:00-05:00,26.65129913793681,27.34415437586098,26.627680815347418,26.887500762939453,7879670
2022-02-07 00:00:00-05:00,26.75365304701355,26.974108098707738,26.304871191699352,26.61193084716797,10961252
2022-02-08 00:00:00-05:00,26.438714460059856,26.552877844109588,25.092372170084314,25.29707908630371,11492580
2022-02-09 00:00:00-05:00,25.320704342347536,25.97025424082899,25.320704342347536,25.600208282470703,9211258
2022-02-10 00:00:00-05:00,25.438803001515147,26.198578834488902,25.438803001515147,25.856088638305664,10236954
2022-02-11 00:00:00-05:00,26.02142985852628,26.639489645203547,25.844280175237387,26.61193084716797,8139616
2022-02-14 00:00:00-05:00,26.521386906217277,26.59618540992459,26.06079592323766,26.395414352416992,5816433
2022-02-15 00:00:00-05:00,25.785228071327943,26.411159531483285,25.710431104816518,26.39934730529785,7879670
2022-02-16 00:00:00-05:00,26.501706027941704,27.33234608464581,26.501706027941704,26.938678741455078,9628438
2022-02-17 00:00:00-05:00,26.824515707454193,27.352027378786936,26.718224051386485,26.962297439575195,6726348
2022-02-18 00:00:00-05:00,26.698534159631365,26.82844411060673,26.02142561121721,26.056856155395508,6951581
2022-02-22 00:00:00-05:00,26.710345046441958,26.789080957049634,25.828531059599577,26.24188232421875,12913812
2022-02-23 00:00:00-05:00,26.379668799056073,26.690665853115217,26.0529251751655,26.186769485473633,10960027
2022-02-24 00:00:00-05:00,26.65523886549964,26.781211440980957,25.80491478144558,26.4544677734375,21908822
