Date,Open,High,Low,Close,Volume
2022-01-03 00:00:00-05:00,91.03112470193771,92.10961162816056,91.03112470193771,91.74730682373047,483900
2022-01-04 00:00:00-05:00,91.83999195500694,93.82845468040601,91.74730888005526,93.42401885986328,896800
2022-01-05 00:00:00-05:00,93.85372653796438,94.35926646993236,92.34552780065276,92.37080383300781,610900
2022-01-06 00:00:00-05:00,92.9521855658255,93.97169299644108,92.47192162862164,93.84530639648438,590500
2022-01-07 00:00:00-05:00,94.09806267269707,95.57255774099255,94.08121412893485,95.3619155883789,621400
2022-01-10 00:00:00-05:00,95.42090933715934,95.63997900840627,94.14862874607621,95.0923080444336,483300
2022-01-11 00:00:00-05:00,95.28609553198547,97.14817810058594,95.21026743111477,97.14817810058594,562200
2022-01-12 00:00:00-05:00,97.46834650655231,98.57210943555395,97.46834650655231,98.46257781982422,634000
2022-01-13 00:00:00-05:00,99.29671628893121,99.97077379499149,99.09450160842864,99.34727478027344,602500
2022-01-14 00:00:00-05:00,98.74905355046707,99.96235459058592,98.23508610587723,99.4483871459961,542100
2022-01-18 00:00:00-05:00,100.6616867063559,101.21777872270943,99.40626110475377,99.87809753417969,1193000
2022-01-19 00:00:00-05:00,100.61956064022628,100.77965076305328,98.5552697318202,98.75748443603516,1215900
2022-01-20 00:00:00-05:00,98.95970274347953,99.80227154139179,98.05815438684499,98.09185791015625,881500
2022-01-21 00:00:00-05:00,97.44308399930796,97.61159518971039,95.33666197782827,96.06127166748047,1324000
2022-01-24 00:00:00-05:00,93.80319873352748,94.89011340392578,92.39611019001048,94.72159576416016,1183400
2022-01-25 00:00:00-05:00,94.06437469708041,97.00493783345094,93.14597784553675,96.30561065673828,908900
2022-01-26 00:00:00-05:00,97.55259728820637,98.63108413189833,96.7605806999938,97.21556854248047,1038300
2022-01-27 00:00:00-05:00,98.06657576873931,98.5215636626774,95.52202098592565,95.74951171875,778900
2022-01-28 00:00:00-05:00,95.52202680908951,95.52202680908951,94.12335952079769,95.26082611083984,1589100
2022-01-31 00:00:00-05:00,94.90535682520388,96.6231814568126,94.5481876797318,96.2490005493164,2471300
2022-02-01 00:00:00-05:00,96.36804197586928,97.78821894443573,96.30000791450334,97.60963439941406,1488700
2022-02-02 00:00:00-05:00,98.11138212124864,99.80368892704479,97.95830871999516,99.5910873413086,886300
2022-02-03 00:00:00-05:00,99.36146776903625,99.44651358846986,98.75768008195125,99.04682159423828,1429700
2022-02-04 00:00:00-05:00,98.59612402809707,99.2764452824036,97.9583192026362,98.85124206542969,613500
2022-02-07 00:00:00-05:00,99.58259185036107,99.82921049411428,98.9362811456315,99.52306365966797,1330300
2022-02-08 00:00:00-05:00,99.55706627629587,100.80716458788105,99.44651579190187,100.55204010009766,796700
2022-02-09 00:00:00-05:00,100.9942541985177,101.70859237760796,100.71361856183859,101.20685577392578,546800
2022-02-10 00:00:00-05:00,101.0963152560741,102.78862874317295,100.87521425308617,101.33443450927734,581600
2022-02-11 00:00:00-05:00,100.98575279792892,102.49947504388,100.16085761066479,100.49251556396484,737700
2022-02-14 00:00:00-05:00,100.29694335034945,100.3734768200485,98.79172023206871,99.38700866699219,875200
2022-02-15 00:00:00-05:00,100.45001101029064,100.45001101029064,99.15738958839681,99.88023376464844,688300
2022-02-16 00:00:00-05:00,99.9992877039659,100.84119473026556,99.67613560043092,100.2884292602539,469100
2022-02-17 00:00:00-05:00,99.68464127316831,100.08433332738974,98.2134353164937,98.3580093383789,738800
2022-02-18 00:00:00-05:00,98.59614145379153,98.88527657815361,97.45659325709505,97.62667846679688,769500
2022-02-22 00:00:00-05:00,96.90380592278865,98.29847188877518,96.47010333362083,97.54161071777344,1977500
2022-02-23 00:00:00-05:00,98.42603429710664,98.54509067330712,96.13844550746674,96.30001831054688,965200
2022-02-24 00:00:00-05:00,92.53272255352022,94.68424980614566,92.1670475252184,94.55669403076172,1717700
2022-02-25 00:00:00-05:00,95.51765778977811,97.66067931433122,95.34757908506745,97.26949310302734,1088000
2022-02-28 00:00:00-05:00,95.41558769382611,97.08238981124286,95.41558769382611,96.86128234863281,1219800
2022-03-01 00:00:00-05:00,98.10286949162659,99.16587734717206,95.51763360836982,96.45307922363281,1365600
