,Stock,Type,Start Date,End Date,Seed,Open (RMSE),High (RMSE),Low (RMSE),Close (RMSE),Volume (RMSE),Open (MAE),High (MAE),Low (MAE),Close (MAE),Volume (MAE),Open (MAPE),High (MAPE),Low (MAPE),Close (MAPE),Volume (MAPE),Open (SDAPE),High (SDAPE),Low (SDAPE),Close (SDAPE),Volume (SDAPE)
0,^GSPTSE,LSTM,2022-01-01,2024-01-01,1,233.2384201099788,247.5129082044421,214.7621410310273,226.6098621515056,89647193.99037798,181.52440368710865,198.78219396422307,171.6526235103607,180.2501279264766,52037831.873160206,0.8818738616677476,0.9611077506423292,0.8377050277179113,0.8751255977792438,30.82381549395,0.6983589483795554,0.6981458431285152,0.6176434574055268,0.6531228310481741,62.96199537353901
1,^GSPTSE,LSTM,2022-01-01,2024-01-01,2,1194.7554111908696,1077.3469210605058,1177.090890238634,1052.5555521764509,89931142.59678927,1115.8773900772212,977.4216008613508,1097.1172023534775,955.6752367765798,54226775.97145915,5.444792512464593,4.739061165545384,5.368928011596162,4.650241723257841,33.25453351993065,2.007964593312297,2.1332346438501,2.0114302514993203,2.084896205510562,67.40812631011316
2,^GSPTSE,LSTM,2022-01-01,2024-01-01,3,422.34985996156695,364.5993465314637,256.13602008928893,251.4569458267004,91359744.0144576,381.3304794410942,310.76749604940414,208.66092226107915,196.7046455848341,54021328.29915563,1.858663799735,1.5037929270320791,1.0171778698224327,0.9532026090047152,30.154464109907924,0.8592406084480826,0.9038061265830492,0.7102716362809198,0.7468986800436551,58.00489496829768
3,^GSPTSE,LSTM,2022-01-01,2024-01-01,4,368.0923908050846,358.4583262101951,455.29598002100926,311.9431484255807,107031205.99389504,300.34499499215747,279.00806332627934,395.6278838038445,234.03482089450893,89409494.12343979,1.4587908439601889,1.3458782956883053,1.9309928676306427,1.1320656553708082,55.59678927557912,1.0129966210866914,1.069509664149755,1.0702963122658395,0.9832077213076345,82.1738700265939
4,^GSPTSE,LSTM,2022-01-01,2024-01-01,5,1585.1428287073918,1554.8100005332908,1667.652190036726,1642.324570727122,92118874.69633532,1437.1644809874124,1411.7302866163352,1551.8031760782003,1512.334130156894,60417527.09893902,7.00597687412164,6.846269288509629,7.5948011725,7.364137029676687,38.440011931129945,3.1760883644840496,3.073084393385611,2.889528773738754,3.0243671169459247,74.10531494170786
5,^GSPTSE,LSTM,2022-01-01,2024-01-01,6,498.4168795731233,491.21619211013547,571.6312683211585,811.6517079500376,98645081.70722276,405.1751581351506,384.0494609937072,495.8157303571701,751.0053172975236,74904091.67852598,1.9671154265844608,1.8522459102747904,2.419501880634252,3.656495459324903,47.35275608984432,1.3855617416069157,1.458228448554074,1.3535021554028892,1.4442337758651562,79.02573715497797
6,^GSPTSE,LSTM,2022-01-01,2024-01-01,7,1056.4891082800016,1005.2874477624616,1074.9580073772352,1021.3803487314076,89403611.21952294,949.9690450214548,884.0090916420023,973.551171640555,910.90866538183,51905743.015677534,4.62820123247387,4.28092769013159,4.758650231958499,4.42911582837031,30.87999523822213,2.189709427951495,2.2618112691736054,2.160285963056777,2.1864898617208004,63.17000718339181
7,^GSPTSE,LSTM,2022-01-01,2024-01-01,8,1325.7286139155303,1301.013680554897,1295.2315862296814,1398.2884021455316,94445541.21689808,1223.344545105705,1189.4396463500957,1184.4014704465867,1298.4268741312476,59903752.634918295,5.966658365205896,5.7692345187561305,5.7925371837557575,6.324263255797447,36.89393688039942,2.412948539540405,2.4800307747469263,2.48879014958995,2.4438064463124203,73.67226214591001
8,^GSPTSE,LSTM,2022-01-01,2024-01-01,9,1320.6466628957485,1287.414698958342,1357.7908751173609,1327.330630283857,94425779.44763762,1234.0586462373612,1196.9971629152694,1273.3200616737206,1243.000530090001,66374971.1859997,6.022566370454522,5.810381621287712,6.233972541712814,6.056798689773675,42.32796246337011,2.2188656152897326,2.224469846139725,2.2277634837796136,2.190179754738604,76.59218462672098
9,^GSPTSE,LSTM,2022-01-01,2024-01-01,10,252.1609034413186,339.85595416255865,348.4696072163847,351.21061623950686,109367994.8801668,220.5716391093408,301.3278721407056,306.912279454867,315.64581723772767,91779234.57041344,1.081083855691366,1.4684121157664851,1.5070719362702372,1.5437403627228168,56.84734500597904,0.5997798384242813,0.7679725333979722,0.812530629863781,0.7535595868727586,81.57345341822104
10,^GSPTSE,LSTM,2022-01-01,2024-01-01,11,1503.4237241773392,1504.0025394503084,1541.2888777081084,1485.053182453963,91209208.338242,1378.86314930761,1376.4169123206289,1421.5918603777886,1358.8593978132626,53359910.48334837,6.724131593169528,6.6768945251151655,6.955424886701607,6.615183187582208,30.175133491829364,2.837467255385994,2.8545675750461874,2.8262328670628896,2.833891020081708,59.983374206626486
11,^GSPTSE,LSTM,2022-01-01,2024-01-01,12,1419.1474642423827,1291.2062355309674,1304.952302077918,1221.9106540588368,92941294.52538791,1355.378358847578,1216.848428705583,1232.7618758956592,1143.7015125173998,56026796.55194165,6.62060017147545,5.909907307825879,6.036874042625798,5.5725752013941925,29.73454075712206,1.963907100118428,2.014771131143769,2.01441702112364,2.0216406795064987,53.785765588118906
12,^GSPTSE,LSTM,2022-01-01,2024-01-01,13,1984.0829146535064,1982.2949046607728,2086.5717060708284,2105.232593101531,92803980.8515284,1774.8627460068492,1766.7483954067109,1869.859980441071,1918.800448708978,57607093.58350277,8.648000163239054,8.562333115369047,9.139733700257938,9.34018073634111,35.43315040688507,4.217667379138157,4.2525699008523326,4.416578365563195,4.100646722860869,72.24300494658264
13,^GSPTSE,LSTM,2022-01-01,2024-01-01,14,382.12099903907074,321.32980318455145,277.5890465518497,263.3439979282072,91129199.16891156,301.67529252062087,240.9990337217848,200.6845709880193,204.43930817955007,53401606.71587229,1.464107833839546,1.1619556155081148,0.975506667580562,0.9916168103102854,30.32190304553881,1.1180613798957022,1.009455738991632,0.9182750753224048,0.789591321096727,60.21021776283701
14,^GSPTSE,LSTM,2022-01-01,2024-01-01,15,1158.8980347410318,1189.3672893360642,1238.6336082852547,1192.6297600709631,90922272.23659724,1060.7182920166524,1087.560271988064,1152.1068918744722,1093.1144086365744,54056252.9237175,5.171658201741317,5.274921801627821,5.637761289323017,5.321031903530217,31.937267071174,2.207847069816043,2.2640991270170687,2.147653646088746,2.250258761236749,64.46101614408245
15,^GSPTSE,LSTM,2022-01-01,2024-01-01,16,232.354456987811,282.0283550063176,225.1032753258908,238.8697269938418,89544200.87203972,177.2818412948167,220.54715719322363,171.98042608896893,180.7740535745242,51757518.55496248,0.8606901769794282,1.0646479808491265,0.8373374600509986,0.8755949132705635,30.19164153584371,0.7181031599335966,0.8352052047028037,0.6950120694648112,0.7444057541781876,60.938193078237454
