,Stock,Type,Start Date,End Date,Seed,Open (RMSE),High (RMSE),Low (RMSE),Close (RMSE),Volume (RMSE),Open (MAE),High (MAE),Low (MAE),Close (MAE),Volume (MAE),Open (MAPE),High (MAPE),Low (MAPE),Close (MAPE),Volume (MAPE),Open (SDAPE),High (SDAPE),Low (SDAPE),Close (SDAPE),Volume (SDAPE)
0,^GSPTSE,Transformer,2022-01-01,2024-01-01,1,801.9202862452377,809.5332933650765,807.8513822206676,910.5379057123572,93639103.66388533,651.3328810468316,656.3172975374948,651.6594539615675,753.2024276910931,63271003.40349236,3.1624584471300667,3.169337949130581,3.173120836872841,3.652994374503821,40.40610346777322,2.2338947399526545,2.2517372355282905,2.2854117999186427,2.43710936599816,75.15462678716197
1,^GSPTSE,Transformer,2022-01-01,2024-01-01,2,681.9386368817021,702.5691846829969,646.7052079195495,775.0075724490003,94521920.1455492,544.2958485856652,561.3308856450894,507.9333638378652,633.0138745437415,65053686.88987304,2.6411759116029425,2.7092455172061345,2.4710700346958787,3.06865342980258,41.58530368415521,1.96283107016071,2.008504472538649,1.9171784582565887,2.1306223944975,76.169052302723
2,^GSPTSE,Transformer,2022-01-01,2024-01-01,3,638.5630839112287,699.5406042576931,496.4175783264248,662.7877826402267,93685592.75010324,505.5055707429846,558.6331440269248,376.5078237080946,532.9045368850483,63350648.71696869,2.452280480637744,2.696178407717741,1.829766844326968,2.581935170776164,40.46378511009396,1.864521480806368,2.001636814634056,1.5499146493267335,1.8787463308754584,75.21416258152118
3,^GSPTSE,Transformer,2022-01-01,2024-01-01,4,882.5567594041343,908.772893052424,833.5550633205933,1007.0872151006836,93203436.02109142,722.9086922124028,744.0090545417838,674.446607053373,838.5070699365809,62535020.94505192,3.5110403370798697,3.5940961764103587,3.284427478261663,4.067733618717364,39.86191171606788,2.4170372460839915,2.47871605314537,2.3445285332367773,2.6566101211364592,74.57259415334782
4,^GSPTSE,Transformer,2022-01-01,2024-01-01,5,672.1417732522382,731.2801602017396,729.3290184789221,809.6298811613527,93989604.07967328,535.5212273806334,586.8890194028422,581.8367419151822,663.7809209650421,63907738.0891318,2.5984428401987927,2.8330436549512656,2.832062093409933,3.218239225123851,40.85193628192168,1.9407696814038609,2.073609430147503,2.105437554759149,2.208685815624669,75.58808039261471
5,^GSPTSE,Transformer,2022-01-01,2024-01-01,6,578.1877581268764,685.6743280063712,624.6308090420906,740.0815768411381,94884236.70246956,453.2737632453442,546.2698634948193,488.451441273652,601.9294914380492,65888865.47685603,2.198214660281654,2.636293522216047,2.37595656451027,2.917525438751898,42.0979815868612,1.7153132328688394,1.9702384768286376,1.8647997722233431,2.052009426947542,76.5314953600378
6,^GSPTSE,Transformer,2022-01-01,2024-01-01,7,945.8276205248447,1070.8457434819402,983.3035151631292,1198.9327784902614,92498680.7161153,778.9291047096252,886.6510314918279,806.7507712305872,1007.5279446224372,61243393.09757492,3.783866075776333,4.2850211507461005,3.930686167184525,4.889490772208525,38.90710099605887,2.561148375843881,2.8513225336021923,2.690261734490479,3.094677577691737,73.56149025345535
7,^GSPTSE,Transformer,2022-01-01,2024-01-01,8,934.4359793914408,964.7089429348764,868.9762663686629,1147.746421290385,92546188.91118656,768.8544419139623,793.3103787814616,705.8133936663274,962.4870478121604,61335327.82651434,3.7348018382824497,3.8329010354403614,3.437643598818145,4.670508663866895,38.97512193310583,2.5351515687232333,2.6070456470074563,2.426065387213689,2.9775438251488264,73.63325703424671
8,^GSPTSE,Transformer,2022-01-01,2024-01-01,9,511.54454400886726,582.9478199028446,523.1789471708622,580.362902536264,95766232.60431384,395.2831080853939,454.3992754474127,400.0822067673784,458.8253985816729,67926055.48435311,1.9161547275898256,2.191321272557013,1.9447897063449853,2.221772124629252,43.32316864521456,1.5517907248167186,1.7374869190934512,1.6148447498869123,1.6952462672700408,77.34564145688324
9,^GSPTSE,Transformer,2022-01-01,2024-01-01,10,502.753068724978,572.6621306119614,362.5029258255644,507.7959612393282,97099791.2256156,387.5825603544712,445.4815883497416,259.3982618290077,393.9338524664325,70852260.8656482,1.8786999488539755,2.1481753520537032,1.2588104350768765,1.906397697466044,45.06407300948132,1.5304302919120485,1.7121996557373924,1.2142391094246068,1.529284358337489,78.46850241354562
