,Stock,Type,Start Date,End Date,Seed,Open (RMSE),High (RMSE),Low (RMSE),Close (RMSE),Volume (RMSE),Open (MAE),High (MAE),Low (MAE),Close (MAE),Volume (MAE),Open (MAPE),High (MAPE),Low (MAPE),Close (MAPE),Volume (MAPE),Open (SDAPE),High (SDAPE),Low (SDAPE),Close (SDAPE),Volume (SDAPE)
0,^GSPTSE,GRU,2022-01-01,2024-01-01,1,285.67567156856603,306.6778868721784,314.67708930761256,287.53326497807706,90395016.86940376,205.26344324229285,226.5752980793516,233.4953151305517,207.77251874164213,52451739.17061766,0.9937587513082232,1.09162247192488,1.134481571071768,1.00425517793786,30.28046239618487,0.9500337169241392,0.9829476310141958,1.0102354524523434,0.9483241052502882,61.21241006741332
1,^GSPTSE,GRU,2022-01-01,2024-01-01,2,668.0461634377626,626.1309242848226,628.2861639413153,673.4055395525626,95624154.6872324,613.658013400156,579.2399634326498,568.7837252457937,624.9884474122741,70374339.3874498,3.004578906742898,2.823253623220971,2.7931721728188528,3.056314226131033,44.22707820146583,1.2938741197873789,1.161864553959328,1.3142584178260568,1.2268684658254572,74.09242301560462
2,^GSPTSE,GRU,2022-01-01,2024-01-01,3,212.6019909915102,166.47245018748873,152.10056954639137,146.2864240505278,89561055.12509944,173.1646130040055,144.42911601811647,119.12886339823405,125.96802653920992,54719249.86549337,0.8428196086008933,0.700646538158489,0.5877950111650976,0.6163570528545003,34.123800704942816,0.5909021120295493,0.3928766839531144,0.4704066844084744,0.3636603803383283,67.21240684483665
3,^GSPTSE,GRU,2022-01-01,2024-01-01,4,486.9658684517353,464.96622677737423,262.2882804652008,539.8126564987222,129668837.6254689,442.7090938342735,427.9324212481578,219.7909099817276,504.648279580179,117169685.3500104,2.1702434138376177,2.089364663318617,1.0842557037320342,2.471418948011264,71.32715685498141,1.0008433493683373,0.8969442281277471,0.7113689175044822,0.9451584878313432,90.09619666290288
4,^GSPTSE,GRU,2022-01-01,2024-01-01,5,1199.4027305182958,1282.5176067201494,1425.7363047636145,1322.2387833565658,94682954.000434,1062.6481368074892,1149.6371746567388,1316.737892786662,1200.8493445299025,64064087.350320406,5.175646855270685,5.5722875214603,6.442315544012168,5.844035743851238,41.170363460021534,2.64763550880708,2.6860911772736307,2.5910409832894,2.6191865170573303,78.24775690664754
5,^GSPTSE,GRU,2022-01-01,2024-01-01,6,1330.652774532488,1469.8108733282777,1023.56528351706,880.2791149083266,135486156.08416507,1248.1410164316185,1396.972206445535,937.9237722237904,798.8944439707401,123391510.45130056,6.104047868535776,6.799470615881422,4.600005835898377,3.899030674581615,74.38398656101691,2.22774142729179,2.1847970336518863,1.998387207394867,1.793817063845376,89.76221716828644
6,^GSPTSE,GRU,2022-01-01,2024-01-01,7,1438.8189236154503,1408.338726998085,1473.6379782321355,1365.2013689747694,91197117.7211147,1311.2323582581594,1270.6251263588667,1353.95710204045,1226.1108297945389,54110892.63281266,6.392811672532436,6.1602699479423855,6.623173663607569,5.964682502853412,32.01809039645572,2.8080285387558668,2.8669687674340274,2.760299586667044,2.8474662452925603,65.4633730372671
7,^GSPTSE,GRU,2022-01-01,2024-01-01,8,1489.4062617477769,1435.539411024218,1466.465005327471,1567.8617160061754,100163286.96820907,1334.0787720805383,1266.9870804441473,1298.6152721861995,1428.4331659636732,65346704.78951633,6.50046558784322,6.137983069134643,6.344818157916812,6.952851463528287,37.05461365048155,3.1494928083231324,3.197345792718689,3.254548857247589,3.0595963504150485,70.33245883651416
8,^GSPTSE,GRU,2022-01-01,2024-01-01,9,1412.5353402526823,1354.3645962629282,1491.2182012757855,1414.6841613847369,104588436.17237218,1284.8422793814098,1218.7220387200514,1374.0689339180788,1289.214294561934,84459816.69386466,6.264292127829624,5.908572110423367,6.722942580529385,6.275629321253236,53.35053835114277,2.7871314463530137,2.7937071679872574,2.752073042174425,2.7601265253705773,85.41970780134075
9,^GSPTSE,GRU,2022-01-01,2024-01-01,10,582.9873367630042,426.1246171508419,410.0597621048536,313.0851901420066,95567053.4489006,518.1611371937906,327.7927548925082,316.52556498845416,231.4457851332302,68972455.07632929,2.5230093520946246,1.580180620659329,1.53902946570556,1.1199765964574004,43.8552870832252,1.263179453587052,1.2949601547440677,1.2474881801931508,1.0048352437899053,76.96240024976876
