,Stock,Type,Start Date,End Date,Seed,Open (RMSE),High (RMSE),Low (RMSE),Close (RMSE),Volume (RMSE),Open (MAE),High (MAE),Low (MAE),Close (MAE),Volume (MAE),Open (MAPE),High (MAPE),Low (MAPE),Close (MAPE),Volume (MAPE),Open (SDAPE),High (SDAPE),Low (SDAPE),Close (SDAPE),Volume (SDAPE)
0,^GSPTSE,GRU,2022-01-01,2024-01-01,1,132.4689483993855,135.50360654275272,142.07084534671105,171.91871838968694,87620785.73263268,109.15703125,106.30787760416666,121.88170572916668,149.3134765625,55479727.2,0.5351456882124617,0.5185467525221641,0.5991189509692069,0.7310213510982483,30.482123482046457,0.3662547190393521,0.4062636955053768,0.3554830428057872,0.4138152399031226,52.804424563386966
1,^GSPTSE,GRU,2022-01-01,2024-01-01,2,315.03201500693456,200.5934951396305,218.3075125701841,275.6674936174523,89175273.98445916,296.39283854166666,177.09563802083332,195.53873697916663,248.04381510416667,57190614.4,1.453637284908853,0.8668168614424719,0.9616760605692208,1.2152217067570952,33.72320673670276,0.5213385198817178,0.4646373986837859,0.4784336684742588,0.5903158494437482,61.3772910356244
2,^GSPTSE,GRU,2022-01-01,2024-01-01,3,105.28710109612936,141.41976209784585,121.67673132475689,166.63442051883808,88026302.12568985,82.49765625,115.9876953125,99.85865885416666,144.1705078125,56190185.06666667,0.4049583687330326,0.5662308639508767,0.4909145934444968,0.7058380388612628,32.922579220817966,0.3186854714377644,0.3926071427033009,0.3369663431771003,0.4071836154415609,60.4762162850564
3,^GSPTSE,GRU,2022-01-01,2024-01-01,4,155.80417071462085,224.8072145970716,245.53031870755305,222.8738607212401,88830475.1799873,116.68645833333332,178.44622395833332,212.81588541666667,164.48326822916667,57346368.0,0.5711523756535142,0.8668742597486699,1.0458114822276192,0.802042939861364,32.79282242675518,0.5026672864919094,0.6601330725892158,0.5976462633673755,0.7298181148378925,57.96726459787382
4,^GSPTSE,GRU,2022-01-01,2024-01-01,5,103.1306315366737,147.92924375091604,145.19740401584204,185.21530463104256,87417868.64624658,75.19505208333334,109.605859375,104.23821614583332,136.97734375,54020599.73333333,0.3687171547556216,0.5334280390157856,0.5118201689881982,0.6686612096641272,30.701918294557707,0.3436145666380235,0.4794155292085625,0.4923781357287016,0.6048274449252359,57.04263049656248
5,^GSPTSE,GRU,2022-01-01,2024-01-01,6,109.59089405351268,139.49112788646556,193.37848674948924,162.75047879556368,90699744.894957,82.61940104166666,110.33912760416666,158.23815104166667,129.159375,62590730.4,0.4046421235645829,0.5373855064283602,0.7762111249799377,0.6313299986728778,37.00363002128584,0.3495576104151668,0.4122755788431727,0.5399834062861061,0.4794814231998326,63.4562563388814
6,^GSPTSE,GRU,2022-01-01,2024-01-01,7,167.8060215674729,215.8472726567857,298.95544503682675,227.28547241870788,87731383.55731311,134.1138671875,167.01002604166666,276.9408854166667,172.70377604166666,54696090.13333333,0.6558084606852208,0.811339303929713,1.3595403077798385,0.8426213964922333,32.152802841858964,0.4898631730356773,0.6601165979151326,0.5437925460793709,0.716947096229175,59.97317375600736
7,^GSPTSE,GRU,2022-01-01,2024-01-01,8,189.1928824499335,164.34794847728097,161.30649863993057,179.0729118685196,88695464.99591598,166.06809895833334,140.18229166666666,141.3369140625,140.20904947916668,54956232.0,0.8136327185753147,0.6846003435058751,0.6935943245306924,0.6850853454324217,29.37204507686773,0.4431424465157414,0.4181942503216408,0.3766631594026888,0.5400640812066939,50.836460445892
8,^GSPTSE,GRU,2022-01-01,2024-01-01,9,131.37696548477356,151.82370633460303,148.70959866406633,190.44222607492125,88237925.15112399,97.79010416666668,113.20651041666666,107.89772135416666,141.3109375,56474537.06666667,0.4781686642620412,0.5502051057864674,0.5293726916183124,0.6894922376724242,32.854928406348535,0.425443542358522,0.4870196297966418,0.4983278761298891,0.6168571530531085,60.12601483867359
9,^GSPTSE,GRU,2022-01-01,2024-01-01,10,148.8710679140077,201.75929254168844,171.7940447410562,336.01532672522643,87128699.66241983,123.63919270833334,159.21888020833333,134.28255208333334,292.730859375,54091701.06666667,0.6044189002390868,0.7733749283072389,0.6579868848101214,1.4286583922963216,31.19886823026142,0.4016175848713272,0.5974854704523651,0.5195220452282511,0.7956034481158358,57.824195346292605
10,^GSPTSE,GRU,2022-01-01,2024-01-01,11,122.26336950046178,163.40593202975472,163.25241056943747,206.006194988789,87264198.34498675,102.18815104166669,130.27819010416667,139.554296875,175.88177083333332,54340370.13333333,0.5007484014368928,0.6350096254500918,0.6850151904398807,0.8600996769582774,30.72411542294813,0.3271791065832095,0.4777480557067237,0.4112757942722798,0.5216146168143607,56.24286299746806
11,^GSPTSE,GRU,2022-01-01,2024-01-01,12,101.8035237407564,133.17833224076352,194.27182685703,172.64811797660596,87805984.6753038,80.28541666666666,108.04329427083331,159.50130208333334,126.18170572916668,55075888.53333333,0.3939143116233347,0.5272421667868175,0.7814958718785533,0.6161095159261992,31.96774056940969,0.3043208755989769,0.3778216933704038,0.5381954854438028,0.5702710590624629,59.016303463213006
12,^GSPTSE,GRU,2022-01-01,2024-01-01,13,141.7851663455668,221.63048413658385,176.05654110640512,203.540604550868,90009971.5184519,108.66848958333334,182.10598958333333,129.51393229166666,150.0802734375,59041218.66666666,0.5319756649708113,0.886754960916168,0.6365075268021754,0.7323301789357026,34.371255949781784,0.4424021836826153,0.6107986575953052,0.5831906171664356,0.6664379948726883,59.70984850012645
13,^GSPTSE,GRU,2022-01-01,2024-01-01,14,141.1455876175922,144.4913437847617,134.15398038432238,165.05029191718702,90370926.40337834,124.0318359375,120.2162109375,107.45279947916669,136.31705729166666,60241170.66666666,0.6071272806491698,0.5865766667829021,0.5281555799639485,0.6671108043022672,35.71708410695999,0.3279892450494828,0.3890418232127547,0.3913254573066685,0.4523015762559576,62.340156206441165
14,^GSPTSE,GRU,2022-01-01,2024-01-01,15,100.9700269257268,138.14906156140415,187.50228639726032,175.6488670456643,89193899.57142743,86.69765625,115.03932291666666,155.34251302083334,150.13151041666666,55757684.266666666,0.4252627199387751,0.5616661259851925,0.7617980914827275,0.7347112978378286,30.13770036480436,0.2520813684561473,0.371839409321465,0.5099728952697797,0.4432389528673225,52.02579923461431
