,Stock,Type,Start Date,End Date,Seed,Open (RMSE),High (RMSE),Low (RMSE),Close (RMSE),Volume (RMSE),Open (MAE),High (MAE),Low (MAE),Close (MAE),Volume (MAE),Open (MAPE),High (MAPE),Low (MAPE),Close (MAPE),Volume (MAPE),Open (SDAPE),High (SDAPE),Low (SDAPE),Close (SDAPE),Volume (SDAPE)
0,^GSPTSE,GRU,2022-01-01,2024-01-01,1,1233.8751170208964,1255.1906569180765,1290.6395976271165,1286.6775452297788,90557909.9749728,1044.5410790100311,1061.9541772267064,1102.9916656561472,1104.0862060785207,53295657.56494681,5.079796870624454,5.136797186160889,5.382235301251178,5.362484724948277,31.422775847056155,3.1383223713469994,3.1797782331260613,3.208179028459765,3.1481434838130027,63.72908695753756
1,^GSPTSE,GRU,2022-01-01,2024-01-01,2,4970.183416183257,4597.801719707549,4741.594736594132,4982.896107954463,88459388.4907063,4281.626967442028,3956.0353598516713,4073.478757037017,4293.531227078042,54194301.77437782,20.855731120788565,19.16487743254168,19.904942354905465,20.87805762382869,31.598334737304413,12.137855128845866,11.193945998783525,11.718758621633956,12.136914022660948,56.81620473385942
2,^GSPTSE,GRU,2022-01-01,2024-01-01,3,2355.118321040575,2350.647277267896,2530.629266732958,2565.0933982951,92939759.15412778,1976.483923171941,1967.3399584530912,2106.860032013032,2160.3214044900583,57643303.031374216,9.616183932495783,9.519100851607988,10.27985956893414,10.493380062335728,33.67684664563045,6.135911657942238,6.124741767289202,6.739351301977383,6.609966180076572,60.06550515981552
3,^GSPTSE,GRU,2022-01-01,2024-01-01,4,973.668275589432,975.0865992585208,1059.731406357702,1015.6332992731903,92311936.11768173,786.9579378366179,782.8319205404373,888.4225173312783,834.1343201063494,63031381.69879019,3.821364072689376,3.779947542326165,4.332373266180067,4.045451666716084,39.91453096289305,2.7461868708472066,2.7706391567287447,2.768690050151794,2.7689941091473,71.79401728951213
4,^GSPTSE,GRU,2022-01-01,2024-01-01,5,664.0139362095424,642.3042408028246,675.8327950576803,683.7622054775608,90055711.87795575,499.4737783050636,495.90703395644266,510.3818871262068,527.1001269977277,55672680.31722426,2.4200284201428097,2.3919566727470145,2.480778448007604,2.551293603425048,34.81706688788437,2.0934678099229407,1.9386721183586333,2.1237520304397,2.077886607412399,68.20465892356418
5,^GSPTSE,GRU,2022-01-01,2024-01-01,6,1248.9152401603208,1286.582089791906,1402.7005320104586,1284.3072409995125,87225044.75775924,1092.687044868264,1138.6461053840426,1282.6646101147644,1129.6906944136915,51010085.48197508,5.322457090523931,5.519059282177282,6.276024059636103,5.494429291298724,31.24579450478248,2.899058626143228,2.8510241623528323,2.714037118799588,2.922762919285253,61.65711890701097
6,^GSPTSE,GRU,2022-01-01,2024-01-01,7,1405.9731196093512,1381.874262251401,1460.05992713544,1444.1478418855252,93101434.01759358,1223.8956488771316,1177.6426076345986,1287.4835995337965,1269.1091445779928,56695567.62526989,5.958628282147975,5.699063041067466,6.290236834728831,6.1702508058317695,33.53276389218908,3.306976607847434,3.441450328771568,3.295853958152013,3.285138062777259,67.88004872201194
7,^GSPTSE,GRU,2022-01-01,2024-01-01,8,924.6134550396082,857.0813306181464,894.2691245285728,786.3472418589337,90983069.0056965,877.9990138567542,815.7379572253262,845.7828378624824,735.820181569216,55965399.4583414,4.298518512460867,3.974592517974655,4.153707313088932,3.596036136693855,34.384284402354936,1.4084065613570889,1.2721002978017704,1.420031836179786,1.3481736912300832,62.93226785268388
8,^GSPTSE,GRU,2022-01-01,2024-01-01,9,1776.4639688445573,1817.8304971782527,1877.5093008011224,1871.432652717448,93582100.1774956,1503.3962196849925,1530.841541196339,1594.454956535399,1585.7608029745663,61153067.23990222,7.312382576396237,7.404877659090419,7.780443752976769,7.700194190439793,38.474470748764425,4.52727676243883,4.664834108097418,4.754897576467471,4.746250600129291,69.76626840213684
9,^GSPTSE,GRU,2022-01-01,2024-01-01,10,447.8166893930674,400.2347757503299,395.23287633459694,327.10624817052565,90513349.6936938,416.6844482920072,367.2954140221398,358.71902813933656,285.1159767593563,58195597.66241034,2.0483250742958243,1.798892128985671,1.770091027961794,1.4026948283996663,36.854218008462006,0.8189088624102228,0.7920899931755517,0.8296299288958898,0.7961797988663394,70.29284166874969
10,^GSPTSE,GRU,2022-01-01,2024-01-01,11,364.23134703568616,371.9691548606256,364.332157915624,387.3444221496419,99127056.52517404,337.88186925161574,346.5707268158603,341.430984735993,364.74352368362815,74935243.70475353,1.659804120437985,1.6950138771788203,1.6825938079295024,1.7892617565198887,46.53977260122894,0.6770328731164427,0.6712708279822951,0.636583298841113,0.6483974837972915,73.02012829623608
11,^GSPTSE,GRU,2022-01-01,2024-01-01,12,841.312384618591,827.961751682856,876.3815998371608,882.1876051283227,91794377.07126307,659.6868901632772,646.2078240205278,707.8732237564052,706.9233889905312,54313743.23200186,3.2005279097048853,3.117501523977084,3.448077637742321,3.4260854811552206,30.639011259263928,2.505030339742034,2.470687230877091,2.482581556624881,2.527608852882696,60.02306852705072
12,^GSPTSE,GRU,2022-01-01,2024-01-01,13,322.37691178251487,350.5251721442876,343.1113639665033,328.6631984229829,89479590.53848882,248.6025805169492,271.09312088260714,250.37249657624864,268.58491216285233,52844748.3517468,1.20879842524145,1.3103191499559923,1.2176863550514845,1.3068791300130438,31.902736541685435,0.9811930072174831,1.0554732633644943,1.1232913665267696,0.9034716772583492,64.82185341782976
13,^GSPTSE,GRU,2022-01-01,2024-01-01,14,341.470286378605,378.68009009089457,366.7689785841045,363.7677361068872,89722281.62086976,269.8675899909966,295.58948590640614,276.8717857717392,284.594583277793,53353203.68287047,1.3138948546670963,1.429157921480852,1.3476452115278348,1.3815535387021431,32.51411548775015,1.002192948656448,1.124973072784653,1.1511357885529605,1.0802470148575418,66.35550360968946
14,^GSPTSE,GRU,2022-01-01,2024-01-01,15,236.31063103264955,247.54469820068044,295.0765763529074,234.0289606508936,89905049.93931258,212.3703150866496,220.8341029274413,208.6396434726408,197.3667470960068,52302546.62205795,1.0423088098281246,1.0803465064145097,1.0125574138727362,0.9625203475234896,30.243750983620853,0.5097856830002437,0.5519202079918084,1.0002301172674486,0.6033695369179163,60.15377867861381
15,^GSPTSE,GRU,2022-01-01,2024-01-01,16,310.2090634269391,292.1225924473987,310.3526880036865,292.87149007364513,89750157.51571506,276.04830932271943,260.148353617394,278.7943399215938,257.91179011949595,51967007.98198501,1.3590539163747637,1.272214322856884,1.3752593600556908,1.265031508134948,28.94240345333408,0.7054466678196826,0.6547202701420536,0.6783070970438246,0.6828586759536782,56.153078901280175
16,^GSPTSE,GRU,2022-01-01,2024-01-01,17,2360.1405996258345,2202.286138011419,2441.229843815245,2386.9946559016303,100263320.37622444,2046.329642196309,1924.7466762060344,2099.212394321906,2081.579882581855,67985182.13252743,9.967586547121478,9.328258845950003,10.25475140003659,10.124244728083648,42.10327356625674,5.635180251103191,5.095144501955849,5.995559093085126,5.586522333390042,69.0064744257895
17,^GSPTSE,GRU,2022-01-01,2024-01-01,18,398.7951428214278,424.1005639395446,414.9983008122832,435.5555612397018,89628517.40773422,365.99263532030005,394.9575295472828,380.451971347734,407.2049496368465,52773298.65995467,1.7986817263367976,1.9318648252170325,1.8746776157913747,1.997972956728294,31.853770547205208,0.788719623169891,0.7685114212810553,0.827193148841773,0.769040349733577,65.26760729579183
18,^GSPTSE,GRU,2022-01-01,2024-01-01,19,391.509656570351,389.9410216771145,377.9714216634084,400.196436198812,89417002.32864976,284.9317472876901,305.2322225549988,280.6652377864786,300.7060930121495,51747845.04199922,1.3815690481135618,1.4768094988263087,1.3662784680635611,1.4572856857763283,30.676900329384026,1.2835304335098745,1.1538922330686068,1.2126987485326672,1.259076214467389,62.79137192476956
19,^GSPTSE,GRU,2022-01-01,2024-01-01,20,785.1419323056072,788.6379203486412,836.4344317422374,803.2608220955993,90565691.40622906,728.1680329203135,738.7810090246955,775.4112380336676,750.4801481469691,57922237.6930817,3.560719160944936,3.595407002306529,3.803004001505498,3.664622280089529,36.39741442904828,1.4205149608260583,1.3254711577826372,1.5220812643048416,1.380264869345185,67.69564861006664
20,^GSPTSE,GRU,2022-01-01,2024-01-01,21,259.39187530927774,269.24206019015315,273.8443243914376,257.4786432094284,94457188.75284348,232.92286533130755,241.7533152187921,247.6637762747017,219.9007167747163,57312339.89729106,1.1427880992899273,1.1795904415675529,1.2202914245623222,1.073978804464495,30.94023464036399,0.5604934327733859,0.5758694492578846,0.5779089953971469,0.6460568824288764,57.713320449246
21,^GSPTSE,GRU,2022-01-01,2024-01-01,22,2583.4719408457604,2768.033640209237,2912.67598698182,2850.280419496338,162907684.85440525,2328.578806324782,2511.906595653096,2649.838136266267,2594.404226498828,147398959.34287688,11.368309001169544,12.19997190314773,12.980772088517991,12.647449316525202,86.1068795220799,5.403571622755376,5.570787213914285,5.855676813923822,5.678836808064816,90.33853499867932
22,^GSPTSE,GRU,2022-01-01,2024-01-01,23,503.2040660484246,491.54986799242914,489.87300880437766,519.199472241373,90964332.42235336,378.32048547442,381.3563552576344,366.8634212715093,398.8514522820381,59178300.75047652,1.8327214725088248,1.839456750997577,1.7826056303603195,1.9299176146640724,37.65932054199831,1.5881239583022808,1.4732078261693284,1.556924726783576,1.5868085835538424,71.92234865058923
23,^GSPTSE,GRU,2022-01-01,2024-01-01,24,781.7232987018999,769.2009037527943,743.0089661818832,787.9568847928697,88884723.67712766,642.599945273922,625.3606444317963,606.656051779965,651.806383130163,53235447.762483954,3.121974196764142,3.020840732566055,2.956029256784296,3.1620108126368023,32.90304161512086,2.131809421199172,2.134618741161756,2.059803059717417,2.116621986009847,66.60100583156868
24,^GSPTSE,GRU,2022-01-01,2024-01-01,25,647.1366027380528,661.2238123457091,680.6628448577289,684.5559098522951,90863755.9095368,493.7194927516999,503.9851062580999,532.2051894590552,530.2671429881088,54218976.05371356,2.392779941790389,2.4291233595774786,2.58906068396967,2.566451014792028,32.31617186963515,2.0038777137209034,2.04031399003614,2.035674230055436,2.0704132379788724,65.23605904485612
25,^GSPTSE,GRU,2022-01-01,2024-01-01,26,760.2602461719657,702.0231996073976,763.1837237406291,672.0127752238969,95917385.80646075,715.7698568270464,659.1443865172174,715.9187525763858,626.3354689966374,71844933.1167376,3.514878689237426,3.223030751134805,3.526885579134894,3.0739253425432227,44.856264741609685,1.275111275103431,1.2001386263639915,1.3201081220572433,1.211724413818802,73.27610466970786
26,^GSPTSE,GRU,2022-01-01,2024-01-01,27,3598.942672491504,3931.495052848382,3987.4773920935454,3861.730058752264,109710256.2605448,3215.149947671448,3541.5954731852867,3587.855068215264,3479.890434472923,73922139.48802878,15.687931560735256,17.19293130015324,17.567139933253113,16.955585952775547,35.129022433198074,7.798321032834064,8.16843092691642,8.422987714764021,8.052149379196603,49.54896294715173
27,^GSPTSE,GRU,2022-01-01,2024-01-01,28,378.9686667418548,368.3754296258461,406.0366774564168,380.36481801878034,89150577.98432438,273.33683364459466,287.42168503480025,286.0862088172868,283.788915598434,55562269.15860057,1.3236600869464017,1.3893459176233065,1.3880035168858182,1.3740775560364844,35.00255481823818,1.2544337738123412,1.0941040827161317,1.381422846957151,1.2070303685138075,68.59957176283915
28,^GSPTSE,GRU,2022-01-01,2024-01-01,29,225.7150694844364,245.1546736261204,221.16036718279148,232.3170269082393,95669309.99711771,183.7389838947968,203.7731089883396,181.0321708528093,193.562386332876,70308112.74154048,0.9072239536356598,1.0021168290014515,0.8962020698103723,0.9546982816964916,44.16436967872899,0.6519815135853294,0.677014833382807,0.633999314190997,0.6384309125776872,73.86594980850727
29,^GSPTSE,GRU,2022-01-01,2024-01-01,30,343.78710098035424,283.03619851048234,425.29747623168953,350.9768897966739,90778112.127076,311.36660639776005,247.05549124863708,397.74453887005416,321.7043712363592,53039312.44735261,1.530274426844808,1.2111821876190596,1.9590676278539312,1.5791894273944689,30.88317334287981,0.7252110533225331,0.6858165714972653,0.7518232214321015,0.6975766971443825,62.465001234792815
30,^GSPTSE,GRU,2022-01-01,2024-01-01,31,597.3330087780197,716.1584589351199,571.580893168109,625.4312590387506,93297916.03847364,540.1839657336965,669.9262059969765,509.813255050124,576.3970519702054,64420529.17518735,2.63915140184862,3.258927039501236,2.497688987966395,2.813052749223473,41.036617919226416,1.230866838310955,1.2073180530124692,1.2544524760072515,1.1666424862434186,74.51621273361414
31,^GSPTSE,GRU,2022-01-01,2024-01-01,32,805.2914681238841,807.2539751472667,815.4448778421904,815.7357189491437,91713547.9023292,601.0645076384502,604.0438362498821,608.1392940342514,613.585298202034,53879700.7441932,2.9113306098332257,2.90992859472516,2.9546462557432367,2.967320012280705,30.800469978548733,2.5677341838409653,2.5516348381751146,2.60848925078492,2.570176298697408,61.76707872586026
32,^GSPTSE,GRU,2022-01-01,2024-01-01,33,534.5284332721337,511.75043516938126,555.1443283159792,547.676118887647,89970898.51621151,491.6561524696508,470.82460785561176,513.0567693053882,507.6497216270778,52854404.666175246,2.4171929298436767,2.3049503391187143,2.5314450390864014,2.4923909786390777,30.52423018100341,1.0457762353893405,0.997875540411946,1.0619905834780532,1.0238146505504189,59.53787616264026
33,^GSPTSE,GRU,2022-01-01,2024-01-01,34,2314.259587866876,2507.2748474776004,2393.4989733651964,2294.7626850862,124972997.3633776,2044.2191516460384,2266.602727390809,2125.52745382905,2043.493121195959,106994349.52262422,9.967333022945368,11.000612983931326,10.398447279422582,9.950154459608507,64.21314011996209,5.215641413815511,5.103747571458596,5.308524648461156,5.008811154604867,80.12023126126812
